total deviance | predicted | actual
0.02620247038010344 | 0.057858407,0.75742495,0.6552542 | 0.033250983869514736,0.7501001234632152,0.6604878324785237
0.01852907046443824 | 0.5447403,0.0810358,0.840504 | 0.5350328351136159,0.096770168183248,0.8392707548223471
0.004483251397118614 | 0.74067307,0.5946351,0.3255075 | 0.7388311351891172,0.5915039357049888,0.3228802374266169
0.005294368266464158 | 0.624149,0.62328285,0.48157427 | 0.6222144866461878,0.6201478484307916,0.47777168050678853
0.017646974126901742 | 0.8120273,0.5376629,0.23922238 | 0.8181892729032438,0.5214108760342042,0.24227466243770682
0.024651155054765315 | 0.57814723,0.5277558,0.62840563 | 0.5707606482823255,0.5098481499260165,0.6436514168316243
0.007932425105381247 | 0.54141915,0.31602228,0.7872191 | 0.5350313419337289,0.31177500225779275,0.7851992174701569
0.010751944451445864 | 0.7269753,0.68710226,0.056478947 | 0.729499228319029,0.6823532757959304,0.04716866430697699
0.022961863000213523 | 0.3679127,0.6305428,0.6901087 | 0.34816104241744145,0.6238458412848226,0.6997144094946398
0.007488540828949291 | 0.82427776,0.4314777,0.3715739 | 0.8200452459579417,0.4300623602357675,0.3775872891004409
0.013580566653961791 | 0.64355665,0.08359477,0.7673791 | 0.6312341949887078,0.07963685169523091,0.7714929441861604
0.010752478314712145 | 0.8475491,0.53544015,0.038753062 | 0.8455290624933189,0.5331715030900046,0.0284385789362705
0.013396238795593773 | 0.92137444,0.3524641,0.16902223 | 0.9184734747715816,0.3617531752436381,0.15981588263424473
0.004556399192951151 | 0.9818796,0.17130983,0.07903108 | 0.9811935948722285,0.17574147628603462,0.0798377285155222
0.022981066495228634 | 0.6974697,0.5222152,0.495921 | 0.7053597400765296,0.5012821146742223,0.5011824803271865
0.016207587834624837 | 0.9115166,0.41344216,0.036120325 | 0.915220436048579,0.4004281870697788,0.045042429320136884
0.012933855222070289 | 0.6940694,0.67323774,0.26805642 | 0.6911149913072365,0.6759762351862949,0.2557659051823786
0.023862310458088582 | 0.07209976,0.19751298,0.9808529 | 0.05232134797736689,0.2100582898047376,0.9762878629943835
0.02661139774569427 | 0.23118314,0.66218024,0.71844476 | 0.20755162002869706,0.6539563893215754,0.7275048906288889
0.01144932696132448 | 0.4242028,0.53726894,0.73674613 | 0.42616793507683837,0.5399943520610615,0.7258009305963296
0.022455437867380044 | 0.5916236,0.54379624,0.6021018 | 0.5817560406170946,0.5300889254021095,0.616900024616273
0.019926638687645076 | 0.92889297,0.114673354,0.35639688 | 0.9344733763954112,0.11402972240246699,0.3372784179531454
0.01132279566146912 | 0.5554773,0.60105246,0.5862358 | 0.5592416798869176,0.5925669323442774,0.5797526836241045
0.009017880394587919 | 0.8849735,0.23093534,0.41045925 | 0.8798234377476054,0.22778955325948033,0.41716020641455254
0.004341185098143313 | 0.3865703,0.075558566,0.9236351 | 0.3852077449376035,0.07388769898761706,0.9198671649637254
0.01756112121240599 | 0.69834787,0.70810056,0.11398336 | 0.7090433758812676,0.6950686354999024,0.11889946620233126
0.00692663527082939 | 0.423202,0.06434684,0.90736467 | 0.42729796270664894,0.06472074649624836,0.9017913705728812
0.009082523447534161 | 0.24243928,0.2785444,0.9344029 | 0.2363640564308015,0.2719802637965215,0.9328230105077551
0.01198057678700032 | 0.7779795,0.56680286,0.28249672 | 0.7822744513292759,0.5556552805058572,0.28159171160287616
0.019941687498428808 | 0.8060735,0.22734058,0.5511495 | 0.8032757739614482,0.20875856453370592,0.5578242489355074
0.026404636369168195 | 0.9792256,0.13194028,0.17165515 | 0.9705499481823134,0.14244532418052397,0.1942733324530527
0.012284108355402635 | 0.3847426,0.1119829,0.9191888 | 0.3938098782133736,0.10646470751529083,0.9130055015580418
0.0059416757260770895 | 0.65810513,0.46754378,0.5972432 | 0.6555847440000023,0.46216363636128205,0.5971711786914773
0.017482944329317445 | 0.49223268,0.06801904,0.8729363 | 0.5031747100738725,0.05971790654332026,0.8621188913254121
0.009937931048458639 | 0.40718165,0.13112737,0.9089653 | 0.3976672951918029,0.12829225271416023,0.9085162740580719
0.008877947330054474 | 0.53210235,0.68842304,0.50010324 | 0.5309059807934696,0.6903274346914153,0.4915148751259657
0.013272080262537993 | 0.641267,0.4758305,0.60943925 | 0.6444691656007777,0.46298276944699496,0.6085281010643865
0.02784184050091948 | 0.8601313,0.06557503,0.50764513 | 0.8574419653767275,0.038414603079732115,0.5131448082959834
0.006066207373512216 | 0.0054121483,0.26131412,0.967158 | 0.007940073335743354,0.2658264163041715,0.9639882113544254
0.009325518472036885 | 0.76777244,0.4703157,0.4398434 | 0.7712459003637662,0.4618529929937002,0.4380314760777412
0.007597238805143749 | 0.44299427,0.44362354,0.7856634 | 0.4392227340352886,0.43707430144318965,0.7848881735155103
0.019220871527630228 | 0.81163293,0.33751708,0.48278758 | 0.8201383107150814,0.3251012045637737,0.4708315602087397
0.011923876965416384 | 0.28817207,0.39690113,0.87838095 | 0.29125390008647983,0.3857706909863465,0.8754154097686032
0.013004012616151747 | 0.4201146,0.90947574,0.058666438 | 0.4280435998195157,0.9014114348545199,0.06508534218290563
0.012105385575224987 | 0.26296175,0.96525484,0.08191189 | 0.27292221382538756,0.9584535572737743,0.08294723473327596
0.017739962191572166 | 0.3316421,0.35993147,0.87835556 | 0.3142109018679718,0.356923949670967,0.8797026789197546
0.010033216828496411 | 0.15913881,0.89169234,0.42976227 | 0.16750710964077972,0.8864321926722986,0.4314850356779162
0.022090645353141085 | 0.91842794,0.3313444,0.2207205 | 0.9199083040785202,0.33755009039421163,0.1995711616497748
0.012477486883542398 | 0.54861605,0.3811894,0.75205165 | 0.5372445261858224,0.37673677192060034,0.7546109751164615
0.018910236786515325 | 0.3421573,0.6606968,0.6743397 | 0.3234633550630265,0.6635364059966607,0.6746042512824872
0.024076546446072506 | 0.2908793,0.47266558,0.8369567 | 0.26826598064443485,0.46674440011433926,0.8427235778063797
0.01989021259873655 | 0.119036615,0.466268,0.87986887 | 0.10059800309516655,0.4724013185636671,0.875623798210495
0.01649474825792465 | 0.5663018,0.6838946,0.46612433 | 0.5539000069586513,0.6824634597073445,0.47690503085571234
0.018713741355577598 | 0.5495313,0.75696987,0.3614032 | 0.5632724515688818,0.7447939910114753,0.35777934017600904
0.012473273233094587 | 0.9667293,0.22669196,0.13770184 | 0.9634048855856131,0.22277695865481364,0.14906861883804817
0.005316509476004914 | 0.7458368,0.63328683,0.22124091 | 0.7432570412991204,0.6329708655377155,0.21660298691318394
0.006405050407782955 | 0.93247014,0.25804883,0.25743392 | 0.9336269061801878,0.2541462656610945,0.25248856549739274
0.015244114500664582 | 0.35433635,0.93964547,0.039251298 | 0.34719578276910074,0.9374331221933384,0.025965936189575056
0.01947882843210491 | 0.11267486,0.9549815,0.28382614 | 0.09377028103691995,0.9530030821663169,0.2880837721492781
0.006206039935739959 | 0.43007913,0.67035884,0.6134277 | 0.42765375290192664,0.6647068347883394,0.6125986381102762
0.013134940163819693 | 0.19730906,0.9429442,0.2783037 | 0.1893313223241727,0.9387686271720934,0.2878664881927094
0.010146304972784683 | 0.8037344,0.5971709,0.060036093 | 0.8068119886855238,0.5880757570136094,0.056756664156558556
0.006071786627244634 | 0.8157272,0.1250089,0.57142836 | 0.8126142603822408,0.11991229437026417,0.5703324517176652
0.0024810220443792874 | 0.9919419,0.06008079,0.09483519 | 0.9938465965630977,0.05972050721426455,0.09328667385011652
0.020677176237468776 | 0.29525107,0.45703152,0.84465665 | 0.29944925632794933,0.43708162202424183,0.8481095439701735
0.020479240521518446 | 0.68184674,0.3841806,0.6311814 | 0.6835969945665613,0.36383353474737334,0.6327087070783811
0.013424899433502124 | 0.63516665,0.7509916,0.19643733 | 0.6426158754815812,0.7400207816578587,0.1985297944731032
0.013956386597246366 | 0.7119539,0.6333218,0.3147095 | 0.7162328388926187,0.6290723696204008,0.302123276614024
0.01109360717663483 | 0.26015776,0.7685965,0.592314 | 0.2553689859984823,0.7600734818681942,0.5975575145129267
0.007941085327198626 | 0.6870377,0.48350403,0.55005294 | 0.6861879547610847,0.475615984739193,0.5503957901377585
0.009298837131053481 | 0.5327562,0.8391463,0.14955142 | 0.5342627036081191,0.831159479526981,0.1540690855615795
0.015678017086115027 | 0.622003,0.7854621,0.051835448 | 0.6202445273644702,0.7835647901585069,0.03637232324556667
0.009522702600197698 | 0.39328974,0.7784057,0.49789956 | 0.39264267370863204,0.7701781364311544,0.5026503446197672
0.014581979953609487 | 0.9503571,0.29827923,0.08530143 | 0.9462090318685732,0.30986502956860185,0.09312427965244531
0.01262799596874878 | 0.4853038,0.85606116,0.1970506 | 0.47983758628838297,0.8574679324071686,0.185754234617448
0.012154405303895962 | 0.7855282,0.607593,0.14261267 | 0.77577388492313,0.6148204585050092,0.1420235307086976
0.016448429838831893 | 0.59435785,0.4302706,0.6879397 | 0.5787363430507316,0.4350900426766347,0.6897542315897093
0.008371824396947695 | 0.7826443,0.62820274,0.00080457306 | 0.781228980465438,0.6241930959621114,0.00801617328695101
0.020772089094977426 | 0.057858407,0.75742495,0.6552542 | 0.07809630694058316,0.754597057998586,0.651524555870399
0.020396985736449613 | 0.6519818,0.7550125,0.09224734 | 0.6590236654350418,0.7443104565251458,0.10811915974465805
0.015360582271023432 | 0.042826355,0.7965985,0.6083001 | 0.0518496061081113,0.786448080326008,0.6154762670468868
0.01049471611207294 | 0.8446917,0.16681764,0.51519495 | 0.8471628849873073,0.16342094195092005,0.505577533155753
0.0224874911265704 | 0.05310662,0.1269239,0.99362487 | 0.035919095872907224,0.14079186344300654,0.9893874214583076
0.004403375735800648 | 0.72479403,0.5296034,0.44640192 | 0.7245862227462465,0.5252078781232135,0.4462415159570417
0.020023192687051838 | 0.3231641,0.033052318,0.9505107 | 0.3034245296454717,0.030259094559628254,0.9523748957242918
0.015177860051618329 | 0.8162659,0.02835756,0.5838941 | 0.8191292558403518,0.01784091959989158,0.5733314606876739
0.010836619248400662 | 0.4038806,0.871409,0.29081467 | 0.40433352072715717,0.8643490914938032,0.2990234974884392
0.016066580313457444 | 0.41426387,0.34323004,0.85098296 | 0.42276899964551284,0.345918087917393,0.8376198716543842
0.008883390422161864 | 0.932298,0.1770106,0.32160357 | 0.9272853525786349,0.1795671251613978,0.32847758287954415
0.020515819209763024 | 0.779103,0.5520174,0.30865797 | 0.7664939300566729,0.5541249798377956,0.3247038064236987
0.01423006648928879 | 0.66083646,0.669528,0.34805098 | 0.6685606155150694,0.6620238285998297,0.33874939667567655
0.0157187250388713 | 0.4719201,0.8425948,0.2696782 | 0.47280012584670106,0.8344556618689426,0.2830967844646221
0.019961456076356618 | 0.62760425,0.59430486,0.51328325 | 0.6271738193313857,0.5769868252441127,0.5232009211001086
0.019824668314863795 | 0.8355869,0.5429924,0.09968647 | 0.8439327702185352,0.5259737964843375,0.10549428782224152
0.017308968314747222 | 0.10148257,0.82782024,0.5590989 | 0.08794731559280901,0.819622690768164,0.5661129873602736
0.016416821669781926 | 0.7127094,0.57758886,0.4091808 | 0.7204727909006973,0.5668822044478429,0.3994540322141139
0.012709759958750256 | 0.49447516,0.7155211,0.5005054 | 0.49519881441490377,0.7186340968236087,0.488204024035638
0.01873695900821188 | 0.8412275,0.0068708304,0.54453 | 0.8298087658793911,0.013371576448150232,0.5578876347554345
0.021064897458327562 | 0.050000936,0.62247604,0.7833136 | 0.06568138412239558,0.6099501036432062,0.7897131294624702
0.01564021275780702 | 0.122641265,0.9010748,0.4199598 | 0.1084895089600526,0.9038347220202025,0.4138995309447329
0.01723125624528669 | 0.70321184,0.031096244,0.7172176 | 0.6884907704105112,0.03654695971409996,0.7243236699122821
0.013573798695152553 | 0.6512288,0.74161685,0.18050036 | 0.6584816194684965,0.7302476395797622,0.1820448892727611
0.011088145051115906 | 0.35778576,0.4317053,0.8333989 | 0.34835772609149573,0.4260737062587886,0.8349299919797241
0.012693926675274149 | 0.4489246,0.89954525,0.038006157 | 0.45299639809742354,0.8903382838978363,0.04573842516546328
0.010602479011066607 | 0.518877,0.6673918,0.5428131 | 0.523798418944737,0.6582424639997921,0.5406959172200915
0.020237440844511897 | 0.54851454,0.5965373,0.59714043 | 0.5423473765155766,0.5803074497418402,0.6075381362192773
0.011235759010212294 | 0.561503,0.58613724,0.59456056 | 0.5650947221318711,0.576381301061901,0.5902986962588463
0.023340375917905463 | 0.4196592,0.6082441,0.6847591 | 0.40312570343290144,0.5953513354269383,0.6950154348193208
0.006545771710982366 | 0.2882892,0.5659079,0.77961856 | 0.2887587413016266,0.5602483026482592,0.7763634643011253
0.005819846524936541 | 0.6520988,0.59201187,0.48365757 | 0.6514519082564129,0.5873131896293281,0.4802849451278928
0.01737373539488215 | 0.5873914,0.42170155,0.6991994 | 0.5722963089921443,0.41676738338068825,0.7062449170535547
0.009410840991476458 | 0.6710805,0.120518036,0.7380641 | 0.6651018773722408,0.11325050218218952,0.738115042843189
0.019634679028936407 | 0.053314835,0.6670664,0.74521214 | 0.05155130935940877,0.6514297967933459,0.7569555352549519
0.011007347809158479 | 0.35727176,0.1486683,0.9262954 | 0.3593738899089678,0.13842069922440287,0.9228705853357363
0.016567729811306414 | 0.7313439,0.13274786,0.6759719 | 0.7326001652635388,0.11716032368014362,0.6705001539231737
0.008196167609274992 | 0.09774333,0.86049837,0.51032716 | 0.09882968938655996,0.8527741883615079,0.5128439101326324
0.005512413613716282 | 0.67784023,0.39889306,0.62476104 | 0.672555743456971,0.39739466932394085,0.6242966031750906
0.007065170522700437 | 0.65357774,0.2687616,0.71404546 | 0.6508264727139345,0.27242529470133015,0.7086673134988178
0.014077944458030685 | 0.8535548,0.47395745,0.22136906 | 0.8567521255624369,0.4623020542044394,0.22858828933828162
0.017562549552679198 | 0.4195731,0.15940115,0.8982466 | 0.42632234835792676,0.17201925981031704,0.8880645413171798
0.005517879997658108 | 0.7458368,0.63328683,0.22124091 | 0.7439869302062438,0.6322703390423654,0.21614269834889585
0.013712231581734098 | 0.25405523,0.9026783,0.35587022 | 0.256026022152903,0.8944371201153478,0.3666509431875559
0.004296593184227128 | 0.7422571,0.5796614,0.3485025 | 0.7396124380156719,0.5764837194699894,0.34733263986927637
0.021565627297957392 | 0.7985661,0.59548414,0.100171655 | 0.8088436478088193,0.5780788282303851,0.1076885404818335
0.023279328987531607 | 0.85439223,0.020427251,0.5237873 | 0.8405909944795373,0.02797600021796999,0.5409474312830282
0.010804002456747685 | 0.6558789,0.61938304,0.44281748 | 0.6537404847467665,0.6100215953909731,0.4477689490794496
0.008366607609014092 | 0.33579975,0.81527096,0.47694448 | 0.331259615174343,0.8179024532931155,0.47042814993540605
0.023054442867112012 | 0.20765854,0.8501548,0.49205723 | 0.1846491567991575,0.8499305161179647,0.4934803001790553
0.02197952673308153 | 0.10680923,0.998144,0.026085824 | 0.09228120201859208,0.995684988862301,0.009776640950932017
0.023584680117473444 | 0.30535644,0.72929585,0.618872 | 0.29511524952737017,0.7146098469659354,0.6342237429454375
0.01834741401921288 | 0.6795099,0.7363885,0.023963839 | 0.668853385132303,0.7433168635358147,0.010732640883685507
0.027066311232760192 | 0.4700928,0.87291926,0.15757838 | 0.4883577085797503,0.8610987141269392,0.14147704053897725
0.010302039796642794 | 0.60828424,0.7207314,0.34433076 | 0.6031974762920117,0.7158068168770283,0.351814447553429
0.011530042235927344 | 0.25678286,0.8316626,0.49974635 | 0.24781537157912534,0.8340472171374255,0.49290240534452273
0.017392102106947527 | 0.329256,0.45129612,0.83424157 | 0.319417683371723,0.46341442387377263,0.8265708773572784
0.005145386258845346 | 0.2508194,0.6053799,0.76076084 | 0.24703271927875597,0.6043917581501147,0.7574202520965204
0.01738822165018392 | 0.55690336,0.8167743,0.1805329 | 0.561903469826646,0.8105633073889351,0.16508063275710494
0.018792112745635407 | 0.74085623,0.5202288,0.43046507 | 0.7376578390298391,0.531792728625834,0.41600169025920775
0.009067528766618458 | 0.63135165,0.507029,0.5946944 | 0.6262074400473828,0.5003121713618672,0.5979564977625691
0.020277567049626504 | 0.90262324,0.42496726,0.06850818 | 0.9085045235493001,0.41461517537660453,0.052094021133778236
0.015707747994319603 | 0.7408812,0.6200192,0.2705377 | 0.7394256708413038,0.6107918974432498,0.28316591482479375
0.0050030699215628145 | 0.124670595,0.979626,0.17215565 | 0.12314348599044932,0.9766759963248645,0.17589678809163437
0.013834932992415514 | 0.53493875,0.77505106,0.34561685 | 0.5393517866068683,0.7643986210490606,0.3532625063918809
0.014735905456787836 | 0.99235094,0.0212824,0.13045242 | 0.9930769782325161,0.018512033580536075,0.11599749961653469
0.01444283127927676 | 0.28603572,0.7030522,0.6575013 | 0.2729195674693986,0.7067416321324129,0.6527106365788209
0.01161725073153598 | 0.59553385,0.5098682,0.6278185 | 0.5845968404220063,0.5091556020312092,0.6316700935526742
0.019851479175823007 | 0.7501562,0.2612016,0.6153161 | 0.7393277374952115,0.2483436205087152,0.625875341200494
0.01721424443417341 | 0.7013754,0.16274509,0.70136744 | 0.6945025310780879,0.14723067669767045,0.7042651220707125
0.00886817860915061 | 0.625454,0.26594576,0.73969966 | 0.6232276456706409,0.27169678202137204,0.733326775940345
0.015976930593481282 | 0.561503,0.58613724,0.59456056 | 0.566140140195356,0.5708483572087725,0.5946574599982989
0.012755531618433841 | 0.66635406,0.61361986,0.4353979 | 0.6703806840054471,0.6015562145950943,0.43441899037036774
0.006578982689838494 | 0.2747503,0.7505155,0.60810035 | 0.27369354152046405,0.7441479342896647,0.6093732002823973
0.017044771700078128 | 0.66231364,0.26432973,0.7079161 | 0.6616709794334354,0.2472972555122992,0.7078386697487521
0.004062643177607124 | 0.788771,0.41088265,0.46491542 | 0.7852889835573011,0.41120911818778066,0.46284800250489194
0.01196974633962362 | 0.51122636,0.81826085,0.27107283 | 0.5139587773144249,0.8108170710051994,0.28003937685263236
0.01934923038321567 | 0.69756144,0.50250894,0.5175613 | 0.696053967216245,0.4863831230810968,0.5281480212065599
0.006849464614631957 | 0.8646419,0.50419563,0.061125547 | 0.8609371525272224,0.5042950665506234,0.06688576269297286
0.026017438890761357 | 0.48629346,0.16962215,0.8625255 | 0.48247789973085686,0.14392841436013656,0.8640021341472937
0.010192750143156425 | 0.14990011,0.60409504,0.7853208 | 0.15679665792115818,0.5967676742385561,0.7869454562094249
0.030819009702228763 | 0.12958556,0.79962,0.5931688 | 0.11190217206255296,0.7828646167432323,0.6120464816818694
0.012894741395632715 | 0.6780072,0.6826124,0.2839934 | 0.6736963668024134,0.6868865882809695,0.2726169844249582
0.01573734274035405 | 0.28783864,0.814205,0.5102863 | 0.28913022859339427,0.802955775208437,0.5212156309752708
0.018682472624930647 | 0.05217588,0.6964324,0.7205723 | 0.07028209194197106,0.6929983223036611,0.7175052284384912
0.021735306262535396 | 0.04436083,0.94224864,0.33530238 | 0.03358858014938093,0.9351045698436349,0.352776488362106
0.009760114871897865 | 0.4765051,0.77331895,0.4266229 | 0.46833923223461843,0.7710395307203894,0.4314584633732079
0.006389538332854422 | 0.6363327,0.43389654,0.64653677 | 0.6348724074545251,0.4318355421468492,0.6406676913904994
0.013530784337519699 | 0.2699924,0.84990543,0.45673898 | 0.2817141323779962,0.8432328490363782,0.4578160219176534
0.0023493941198071988 | 0.900853,0.3356938,0.28095773 | 0.8988025160314792,0.33678114859694125,0.28059311311079566
0.011045354882521227 | 0.68459255,0.11309374,0.7264059 | 0.6789411723785477,0.12225835466194675,0.7239418341031252
0.011612586773515928 | 0.9474338,0.32016072,0.038942963 | 0.9446863086219282,0.32422304133779917,0.049469159765886776
0.009490619126359578 | 0.71837384,0.4306568,0.5547636 | 0.7098017645629965,0.4347002434352735,0.5542717324386752
0.011441572361973898 | 0.5495313,0.75696987,0.3614032 | 0.5549321254005628,0.7475462661728262,0.3649998851088591
0.008666668824763956 | 0.5742797,0.034906782,0.822146 | 0.5681223011444865,0.0288148923324201,0.8224395132301003
0.008466693211343418 | 0.85785294,0.5214147,0.010345489 | 0.8556742458563112,0.5175051780613729,0.0031584264911073564
0.027187040908079507 | 0.04965079,0.4316002,0.90096766 | 0.035037897780933185,0.4109731829304046,0.9109738682482309
0.02292698461907185 | 0.67656255,0.4892672,0.5574725 | 0.6781219887004083,0.46824174230067717,0.5664805726662031
0.008132633434024417 | 0.8157272,0.1250089,0.57142836 | 0.8119471794868581,0.11781394069535153,0.5717181587995678
0.011233771504022152 | 0.11267486,0.9549815,0.28382614 | 0.10198396991910805,0.9526706073807156,0.28638782046797484
0.02478026026400652 | 0.8195748,0.16568318,0.5535889 | 0.8259497938711864,0.143238542225747,0.5452427514650585
0.007044671946780574 | 0.48726165,0.7694392,0.42162588 | 0.48071214853470495,0.7702138286935194,0.4191497206731952
0.011156656231198747 | 0.012346523,0.9089878,0.42015716 | 0.001497309831120134,0.908639123250294,0.4175795753652314
0.023724921742887733 | 0.4471176,0.69795066,0.5696024 | 0.4434985103463621,0.6796587496105555,0.5842713884817345
0.004352804458984238 | 0.8335366,0.3665036,0.4195601 | 0.8325949052950222,0.3622965606835629,0.4189593366827316
0.017381268526172784 | 0.8162659,0.02835756,0.5838941 | 0.8219568478662441,0.03414715029533654,0.5685252082119979
0.019659601574844646 | 0.39109778,0.89026064,0.24658576 | 0.40183165625607337,0.886196195280769,0.23062442086732665
0.01282580693534024 | 0.29077432,0.64916545,0.70846957 | 0.2849240573330337,0.6393049177640968,0.7142181065161562
0.023732346303235917 | 0.022811728,0.6744097,0.74137527 | 0.006563597892978468,0.6601234200129291,0.7511284773812886
0.00786459297517904 | 0.36503476,0.45956826,0.8155201 | 0.3687453661431278,0.45827983186031573,0.8087066530318958
0.004688468834424016 | 0.38181582,0.23188812,0.89962524 | 0.37909612356212735,0.22996096019658296,0.8963281128502183
0.01121062777970438 | 0.6485219,0.633069,0.43284187 | 0.6493624854664387,0.6328723320445397,0.42166452755876316
0.006898561600565101 | 0.29024446,0.7949945,0.5405921 | 0.29184537420846063,0.7883585020967918,0.5415876196192323
0.015907715694972308 | 0.28275555,0.83609384,0.47468296 | 0.280558898410645,0.8268527650855442,0.4874435448264705
0.011143261549961038 | 0.39109778,0.89026064,0.24658576 | 0.3832598065294326,0.8879802613335321,0.2541711552892141
0.014235460002792726 | 0.34190464,0.9287589,0.176433 | 0.3413216488104128,0.9257892996742049,0.1625229358031859
0.01407622836132283 | 0.92258126,0.30137578,0.24633244 | 0.9237014098753258,0.3043990663728693,0.23263042317302524
0.016192167866281294 | 0.39530516,0.8590526,0.3383108 | 0.3794969626305464,0.8619132560209798,0.33628498992595945
0.010989417329524223 | 0.8245988,0.5680341,0.050342053 | 0.8282330240175366,0.5584641283773116,0.046345174964997765
0.034665727409373424 | 0.5447403,0.0810358,0.840504 | 0.5162195997696153,0.06655387947679395,0.8538664450253838
0.019736815307314554 | 0.40268853,0.621569,0.68148893 | 0.3839303250842146,0.6177428014039347,0.6862880858607034
0.0104603746848609 | 0.45248273,0.49274823,0.7498793 | 0.44202806237947384,0.4924275111840132,0.7497508508152336
0.01980800553242995 | 0.962564,0.25103846,0.099429876 | 0.9640598287279569,0.2393411227960064,0.11534501970943326
0.015917123495969795 | 0.45968804,0.5752577,0.6862677 | 0.4694879695881931,0.5670660265679439,0.6767696564743426
0.015733123163921454 | 0.37830836,0.67022675,0.64570946 | 0.3637894716600788,0.6666288687990398,0.6505867902078809
0.01511402916522629 | 0.44381335,0.11991568,0.8926949 | 0.45477026012938826,0.11609937608567103,0.8830090290446448
0.009907283020060026 | 0.692821,0.4359705,0.5835833 | 0.6833974837550392,0.439014884798543,0.5832956455542959
0.02196669555040884 | 0.37103483,0.9336105,0.03033039 | 0.38721921062931847,0.92173919050741,0.02140438278371949
0.01349505474874277 | 0.57792854,0.16280442,0.8049039 | 0.5826625776881887,0.15198307230893177,0.7983767696352977
0.015981397994172246 | 0.52299297,0.8515677,0.09992072 | 0.5337785206901823,0.8398135255099626,0.09896329228723227
0.013796057492100857 | 0.41434687,0.45020497,0.799241 | 0.4209070866847593,0.4395006597435856,0.7935215148082008
0.007240089846736784 | 0.74242437,0.6592142,0.14684287 | 0.7388655384890789,0.6590342292066275,0.14054038838451374
0.014942750252304335 | 0.64887536,0.7299057,0.23034391 | 0.640504200033784,0.7286106804080552,0.24265375771743833
0.01117207519156129 | 0.60820204,0.75341374,0.26433477 | 0.6136905502251605,0.746314332268975,0.25767969655029793
0.0077250964718808095 | 0.14260767,0.9885474,0.09766564 | 0.14886216377060127,0.9841194573826837,0.09668996741310379
0.016071063686111664 | 0.7577277,0.17429742,0.63668317 | 0.747160909915229,0.1646027913270823,0.6439382701641361
0.005430941559582181 | 0.037061393,0.71447545,0.702648 | 0.03255806541353748,0.7136752017207336,0.6997197144753019
0.018520918199364165 | 0.62515855,0.57176,0.54165924 | 0.6275599345037357,0.5541542038767501,0.5468835771271543
0.00960459965623746 | 0.51169604,0.4223384,0.7555799 | 0.5074661925765667,0.41371969486216226,0.7558532115927022
0.00970717056313923 | 0.60126764,0.6827828,0.42503276 | 0.5920024234868957,0.6854487350806951,0.42390230261454964
0.019569295635020634 | 0.4528502,0.5306875,0.72316843 | 0.4485240602251166,0.5135254612274736,0.7315174420820645
0.022509872988632065 | 0.49447224,0.5810538,0.655974 | 0.4832967883798789,0.565736819743957,0.6681063277111573
0.00875466720250135 | 0.59343696,0.485285,0.64935845 | 0.5966221827809984,0.480845173809649,0.6425183964974117
0.02206706616600564 | 0.82171047,0.48784018,0.29776052 | 0.8269737244258453,0.4696532777027409,0.30909587161966134
0.009852166369641861 | 0.5788996,0.8195055,0.016120702 | 0.5810085153308644,0.8138548447785514,0.008330470785293125
0.007355562355109332 | 0.7501562,0.2612016,0.6153161 | 0.7436637814249938,0.26441578315644504,0.6140427296324278
0.024067048659532946 | 0.6531708,0.42560983,0.6343407 | 0.6632788096044687,0.4042457700819699,0.629798839392797
0.009967224945615964 | 0.8849735,0.23093534,0.41045925 | 0.8836805579648396,0.2212639636973129,0.4124935512755371
0.01667881840866205 | 0.061594546,0.3341879,0.94392973 | 0.0450855145569034,0.3331468134773593,0.9417964201710584
0.01883165280826214 | 0.47921172,0.25975782,0.8447278 | 0.47888219660324427,0.24093734614257187,0.8441688438992677
0.006594792790413754 | 0.5292064,0.30031058,0.8010971 | 0.5258771758091718,0.2959807288263572,0.7974011563362495
0.018209018311576664 | 0.5099479,0.6294362,0.59677905 | 0.5004772965810478,0.6175267031062917,0.6067810532289222
0.0026237518510633002 | 0.1475411,0.46543598,0.8752521 | 0.14716945964043884,0.4656212513521605,0.8726614466323063
0.011416642115718667 | 0.64887536,0.7299057,0.23034391 | 0.654791167199962,0.7202025000561217,0.22925288715700676
0.023902854464329017 | 0.05310662,0.1269239,0.99362487 | 0.034988715442839435,0.11133937025700624,0.9931663176036698
0.01912893605283824 | 0.4210962,0.8547712,0.31328258 | 0.4026916873092362,0.8599817898657143,0.3134816199897577
0.017520044221809562 | 0.55372906,0.48225072,0.68665045 | 0.5608991101650416,0.4664965929152431,0.6839394103387627
0.018168822800085468 | 0.5849409,0.73905027,0.34718546 | 0.5963559864766603,0.7277963015144238,0.33863266365691197
0.014054278000447286 | 0.39874986,0.7537087,0.5317567 | 0.40400509727755457,0.7413481230706664,0.5358944315752441
0.004976059260855602 | 0.61001563,0.69062924,0.39823017 | 0.6086309223342333,0.6858958543001361,0.3988925637718346
0.01556634366873424 | 0.5803257,0.64090556,0.50968856 | 0.5904360629808726,0.6323809887236977,0.5014773580456904
0.026715948474726903 | 0.22485752,0.7250815,0.6568001 | 0.1992663930388754,0.7212192561955189,0.6634272296929477
0.021800157428897127 | 0.86086076,0.029376501,0.5099474 | 0.8583848126129416,0.00792585264892579,0.5129451182487582
0.023198390141656478 | 0.652537,0.5361698,0.5426491 | 0.6634110074336932,0.5156832765943217,0.5421776401298348
